"ID","oc_coffee_doll","NPV_restoration","total_bags","area_coffe_field_ha","group","total_bags_presente","bags_dif","yield_reais_pres","yield_reais_futur","dif_reais","NPV_yield_r","NPV_yield_d","NPV_yield_r_n.progr","NPV_yield_d_n.progr","NPV_yield_r_pres","NPV_yield_d_pres","CARedit","area_rest_ha","total_cost","NUM_MODULO","Sobreposicao","Area_Propriedade_ha","X","Y","APP_area_ha","RL_area_ha","CD_GEOCMU","regiao","Veg_area_ha","PropRL","PropVeg","Cafe_ha","Prop_coffee","Shape_Length","Shape_Area","Perimeter_Area","APPRast_ha","PropAPPrast","Veg_posrest_ha","PropVegposrest","target","compensation_costs","scale","Potential_comp_gain","restor_cost","TonC","rest_desc","restor_cost_f","total_cost_minusCoffee","total_benefits","c_b"
"MG-3101904-8C141930653B48B6A7A961385860FB04indiv10",0,0,448.020000000061,23.5800000000032,"Scenarios",424.440000000058,23.580000000003,181524.142670425,191608.817263226,10084.6745928013,36670.9503852017,11409.2573395066,99012.8217082816,30805.3854867186,1782230.79074909,554496.938760939,"MG-3101904-8C141930653B48B6A7A961385860FB04",0,0,6.69,0.038810163,173.8560486,365910.0313,7686992,0,47.50858688,3101904,3105,96.67329407,0.273263931,0.556053698,23.67000008,0.136147112,6281.488734,1738560.54,0.00361304,0,0,96.67329407,0.556053671117428,"fl10",0,"farm-level",97759.8607717564,0,0,0,0,0,128565.246258475,128565.246258475
"MG-3101904-8C141930653B48B6A7A961385860FB04indiv20",0,0,424.440000000058,23.5800000000032,"Scenarios",424.440000000058,0,181524.142670425,181524.142670425,0,0,0,0,0,1782230.79074909,554496.938760939,"MG-3101904-8C141930653B48B6A7A961385860FB04",0,0,6.69,0.0388101633624157,173.856048583984,365910.03125,7686992,0,47.5085868835449,3101904,3105,96.6732940673828,0.273263931274414,0.556053698062897,23.6700000762939,0.136147111654282,6281.48873392987,1738560.54039225,0.0036130400840193,0,0,96.6732940673828,0.556053671153599,"fl20",0,"farm-level",97759.8607726818,0,30.557639465332,0,0,0,97759.8607726818,97759.8607726818
"MG-3101904-8C141930653B48B6A7A961385860FB04indiv30",0,0,424.440000000058,23.5800000000032,"Scenarios",424.440000000058,0,181524.142670425,181524.142670425,0,0,0,0,0,1782230.79074909,554496.938760939,"MG-3101904-8C141930653B48B6A7A961385860FB04",0,0,6.69,0.0388101633624157,173.856048583984,365910.03125,7686992,0,47.5085868835449,3101904,3105,96.6732940673828,0.273263931274414,0.556053698062897,23.6700000762939,0.136147111654282,6281.48873392987,1738560.54039225,0.0036130400840193,0,0,96.6732940673828,0.556053671153599,"fl30",0,"farm-level",97759.8607726818,0,30.557639465332,0,0,0,97759.8607726818,97759.8607726818
"MG-3101904-8C141930653B48B6A7A961385860FB04indiv40",0,0,730.980000000099,23.5800000000032,"Scenarios",424.440000000058,306.540000000041,181524.142670425,312624.912376842,131100.769706418,476722.355007625,148320.345413587,1287166.68220767,400470.011327344,1782230.79074909,554496.938760939,"MG-3101904-8C141930653B48B6A7A961385860FB04",0,0,6.69,0.0388101633624157,173.856048583984,365910.03125,7686992,0,47.5085868835449,3101904,3105,96.6732940673828,0.273263931274414,0.556053698062897,23.6700000762939,0.136147111654282,6281.48873392987,1738560.54039225,0.0036130400840193,0,0,96.6732940673828,0.556053671153598,"fl40",0,"farm-level",97759.8607726815,0,30.557639465332,0,0,0,498229.872100025,498229.872100025
"MG-3101904-8C141930653B48B6A7A961385860FB04int20",0,0,448.020000000061,23.5800000000032,"Scenarios",424.440000000058,23.580000000003,181524.142670425,191608.817263226,10084.6745928013,36670.9503852017,11409.2573395066,99012.8217082816,30805.3854867186,1782230.79074909,554496.938760939,"MG-3101904-8C141930653B48B6A7A961385860FB04",0,0,6.69,0.0388101633624157,173.856048583984,365910.03125,7686992,0,47.5085868835449,3101904,3105,96.6732940673828,0.273263931274414,0.556053698062897,23.6700000762939,0.136147111654282,6281.48873392987,1738560.54039225,0.0036130400840193,0,0,96.6732940673828,0.556053671153598,"rl20",0,"regional-level",97759.8607726818,0,0,0,0,0,128565.2462594,128565.2462594
"MG-3101904-8C141930653B48B6A7A961385860FB04int30",0,0,636.660000000086,23.5800000000032,"Scenarios",424.440000000058,212.220000000028,181524.142670425,272286.214005637,90762.0713352119,330038.553466817,102683.31605556,891115.395374538,277248.469380468,1782230.79074909,554496.938760939,"MG-3101904-8C141930653B48B6A7A961385860FB04",0,0,6.69,0.0388101633624157,173.856048583984,365910.03125,7686992,0,47.5085868835449,3101904,3105,96.6732940673828,0.273263931274414,0.556053698062897,23.6700000762939,0.136147111654282,6281.48873392987,1738560.54039225,0.0036130400840193,0,0,96.6732940673828,0.556053671153598,"rl30",0,"regional-level",97759.8607726818,0,0,0,0,0,375008.33015315,375008.33015315
"MG-3101904-8C141930653B48B6A7A961385860FB04int40",0,0,848.880000000115,23.5800000000032,"Scenarios",424.440000000058,424.440000000057,181524.142670425,363048.285340849,181524.142670424,660077.106933635,205366.63211112,1782230.79074908,554496.938760938,1782230.79074909,554496.938760939,"MG-3101904-8C141930653B48B6A7A961385860FB04",0,0,6.69,0.0388101633624157,173.856048583984,365910.03125,7686992,0,47.5085868835449,3101904,3105,96.6732940673828,0.273263931274414,0.556053698062897,23.6700000762939,0.136147111654282,6281.48873392987,1738560.54039225,0.0036130400840193,0,0,96.6732940673828,0.556053671153598,"rl40",0,"regional-level",97759.8607726818,0,0,0,0,0,652256.79953362,652256.79953362
"MG-3101904-8C141930653B48B6A7A961385860FB04present",0,0,424.440000000058,23.5800000000032,"Present",424.440000000058,0,181524.142670425,181524.142670425,0,0,0,0,0,1782230.79074909,554496.938760939,"MG-3101904-8C141930653B48B6A7A961385860FB04",0,0,6.69,0.0388101633624157,173.856048583984,365910.03125,7686992,0,47.5085868835449,3101904,3105,96.6732940673828,0.273263931274414,0.556053698062897,23.6700000762939,0.136147111654282,6281.48873392987,1738560.54039225,0.0036130400840193,0,0,96.6732940673828,0.556053698062897,"present",0,"present",0,0,0,0,0,0,0,0
"MG-3101904-910FD34DB1614BE59B6CCE2BC2DF3B2Findiv10",417.728624530979,9543.35115145012,2744.45999999997,45.7199999999998,"Scenarios",1602.00000000001,1142.45999999996,685142.014320004,1173748.34745359,488606.333133583,1776721.54270868,552782.872777378,4797209.00291879,1492532.68461199,6726825.29163053,2092884.96818139,"MG-3101904-910FD34DB1614BE59B6CCE2BC2DF3B2F",7.83,40360.4978485713,5.4769,0.010102202,142.399765,365815.25,7688413,13.71647167,29.80713463,3101904,3105,14.81606579,0.209320113,0.104045577,45.74250031,0.321225941,5866.825513,1423997.627,0.004119969,7.829999924,0.054986045,22.64606579,0.159031623331682,"fl10",9213.26006056741,"farm-level",0,31710.2959085499,649.612462005615,0.68128934207545,21603.8866365538,39942.7692240403,1492532.68461199,1452589.91538795
"MG-3101904-910FD34DB1614BE59B6CCE2BC2DF3B2Findiv20",417.728624530979,12110.0417893424,2140.73999999999,45.7199999999998,"Scenarios",1602.00000000001,538.73999999998,685142.014320004,915549.884978396,230407.870658391,837833.240480081,260671.047459066,2262178.4379606,703820.753906362,6726825.29163053,2092884.96818139,"MG-3101904-910FD34DB1614BE59B6CCE2BC2DF3B2F",13.68,37853.1339773783,5.4769,0.0101022018711011,142.399765014648,365815.25,7688413,13.7164716720581,29.8071346282959,3101904,3105,14.816065788269,0.209320113062859,0.104045577347279,45.7425003051758,0.321225941181183,5866.82551348429,1423997.62695737,0.0041199685074389,7.82999992370605,0.0549860447645187,28.496065788269,0.20011315176916,"fl20",0,"farm-level",0,42399.4673158822,1115.59454544067,0.607156028547391,25743.0921880359,37435.4053528473,703820.753906362,666385.348553515
"MG-3101904-910FD34DB1614BE59B6CCE2BC2DF3B2Findiv30",417.728624530979,18026.9457117733,1618.91999999998,45.7199999999998,"Scenarios",1602.00000000001,16.9199999999701,685142.014320004,692378.345707191,7236.33138718712,26313.5063832243,8186.79534283644,71047.3682485551,22104.6277537864,6726825.29163053,2092884.96818139,"MG-3101904-910FD34DB1614BE59B6CCE2BC2DF3B2F",27.72,57165.7096829071,5.4769,0.0101022018711011,142.399765014648,365815.25,7688413,13.7164716720581,29.8071346282959,3101904,3105,14.816065788269,0.209320113062859,0.104045577347279,45.7425003051758,0.321225941181183,5866.82551348429,1423997.62695737,0.0041199685074389,7.82999992370605,0.0549860447645187,42.536065788269,0.298708820087544,"fl30",0,"farm-level",536.383682316888,73340.4544456974,2292.37919494629,0.533658596295075,39138.7639711338,56747.9810583761,22641.0114361033,-34106.9696222728
"MG-3101904-910FD34DB1614BE59B6CCE2BC2DF3B2Findiv40",835.457249061957,23981.7785055019,1394.09999999997,45.449999999999,"Scenarios",1602.00000000001,-207.90000000004,685142.014320004,596227.516955987,-88914.4973640172,-872975.641779182,-271604.734634827,-872975.641779182,-271604.734634827,6726825.29163053,2092884.96818139,"MG-3101904-910FD34DB1614BE59B6CCE2BC2DF3B2F",41.85,77085.0121475414,5.4769,0.0101022018711011,142.399765014648,365815.25,7688413,13.7164716720581,29.8071346282959,3101904,3105,14.816065788269,0.209320113062859,0.104045577347279,45.7425003051758,0.321225941181183,5866.82551348429,1423997.62695737,0.0041199685074389,7.82999992370605,0.0549860447645187,56.666065788269,0.397936511920788,"fl40",0,"farm-level",22851.4130906103,106534.087806754,3484.35471450806,0.498462367635468,53103.2336420395,76249.5548984794,-248753.321544217,-325002.876442696
"MG-3101904-910FD34DB1614BE59B6CCE2BC2DF3B2Fint20",417.728624530979,9543.35115145012,1491.48000000001,45.7199999999998,"Scenarios",1602.00000000001,-110.52,685142.014320004,637874.913556804,-47267.1007632,-464075.362815856,-144385.547243075,-464075.362815856,-144385.547243075,6726825.29163053,2092884.96818139,"MG-3101904-910FD34DB1614BE59B6CCE2BC2DF3B2F",7.83,40362.0690540557,5.4769,0.0101022018711011,142.399765014648,365815.25,7688413,13.7164716720581,29.8071346282959,3101904,3105,14.816065788269,0.209320113062859,0.104045577347279,45.7425003051758,0.321225941181183,5866.82551348429,1423997.62695737,0.0041199685074389,7.82999992370605,0.0549860447645187,22.646065788269,0.159031623303167,"rl20",9214.83126734245,"regional-level",0,31710.2959066554,649.612462005615,0.68128934207545,21603.8866352631,39944.3404295247,-144385.547243075,-184329.8876726
"MG-3101904-910FD34DB1614BE59B6CCE2BC2DF3B2Fint30",417.728624530979,9543.35115145012,2226.78,45.7199999999998,"Scenarios",1602.00000000001,624.77999999999,685142.014320004,952347.3999048,267205.385584796,971640.21974822,302301.772713143,2623461.86373585,816225.137590724,6726825.29163053,2092884.96818139,"MG-3101904-910FD34DB1614BE59B6CCE2BC2DF3B2F",7.83,41267.8321555647,5.4769,0.0101022018711011,142.399765014648,365815.25,7688413,13.7164716720581,29.8071346282959,3101904,3105,14.816065788269,0.209320113062859,0.104045577347279,45.7425003051758,0.321225941181183,5866.82551348429,1423997.62695737,0.0041199685074389,7.82999992370605,0.0549860447645187,22.646065788269,0.159031623303167,"rl30",10120.5943688515,"regional-level",0,31710.2959066554,649.612462005615,0.68128934207545,21603.8866352631,40850.1035310337,816225.137590724,775375.03405969
"MG-3101904-910FD34DB1614BE59B6CCE2BC2DF3B2Fint40",417.728624530979,9543.35115145012,1462.85999999998,45.7199999999998,"Scenarios",1602.00000000001,-139.14000000003,685142.014320004,625634.735997591,-59507.2783224129,-584251.230385561,-181775.289933096,-584251.230385561,-181775.289933096,6726825.29163053,2092884.96818139,"MG-3101904-910FD34DB1614BE59B6CCE2BC2DF3B2F",7.83,41170.5983860794,5.4769,0.0101022018711011,142.399765014648,365815.25,7688413,13.7164716720581,29.8071346282959,3101904,3105,14.816065788269,0.209320113062859,0.104045577347279,45.7425003051758,0.321225941181183,5866.82551348429,1423997.62695737,0.0041199685074389,7.82999992370605,0.0549860447645187,22.646065788269,0.159031623303167,"rl40",10023.3605993662,"regional-level",0,31710.2959066554,649.612462005615,0.68128934207545,21603.8866352631,40752.8697615484,-181775.289933096,-222528.159694644
"MG-3101904-910FD34DB1614BE59B6CCE2BC2DF3B2Fpresent",0,0,1602.00000000001,45.9900000000005,"Present",1602.00000000001,0,685142.014320004,685142.014320004,0,0,0,0,0,6726825.29163053,2092884.96818139,"MG-3101904-910FD34DB1614BE59B6CCE2BC2DF3B2F",0,0,5.4769,0.0101022018711011,142.399765014648,365815.25,7688413,13.7164716720581,29.8071346282959,3101904,3105,14.816065788269,0.209320113062859,0.104045577347279,45.7425003051758,0.321225941181183,5866.82551348429,1423997.62695737,0.0041199685074389,7.82999992370605,0.0549860447645187,14.816065788269,0.104045577347279,"present",0,"present",0,0,0,0,0,0,0,0
"MG-3101904-A9B0C2EA8DEE468890C4A61CAA90F495indiv10",556.971499374638,6327.78137944207,2526.8400000001,70.2900000000028,"Scenarios",1836.36000000024,690.47999999986,785372.902257703,1080676.80865444,295303.90639674,1073815.00517242,334090.924842235,2899337.2829988,902056.936847431,7710906.92418238,2399057.57813362,"MG-3101904-A9B0C2EA8DEE468890C4A61CAA90F495",6.12,20087.6674388717,8.549,0.005555429,222.2742462,357823.375,7687017.5,19.81156349,36.3731308,3101904,3105,53.88397217,0.163640782,0.24242112,71.79750061,0.323013127,8270.325018,2222742.492,0.003720775,7.019999981,0.031582605,60.00397217,0.26995467624265,"fl10",0,"farm-level",0,19107.8386005579,487.614125747681,0.720117348020084,13759.8860594296,19530.695939497,902056.936847431,882526.240907934
"MG-3101904-A9B0C2EA8DEE468890C4A61CAA90F495indiv20",556.971499374638,6327.78137944207,2458.8000000001,70.2900000000028,"Scenarios",1836.36000000024,622.43999999986,785372.902257703,1051577.51860804,266204.61635034,968001.117801396,301169.556335877,2613636.16387113,813168.114603323,7710906.92418238,2399057.57813362,"MG-3101904-A9B0C2EA8DEE468890C4A61CAA90F495",6.12,20087.6674374511,8.549,0.00555542875014105,222.27424621582,357823.375,7687017.5,19.8115634918213,36.3731307983398,3101904,3105,53.8839721679688,0.163640782237053,0.242421120405197,71.7975006103516,0.323013126850128,8270.3250180237,2222742.49194493,0.00372077524662018,7.01999998092651,0.0315826050937176,60.0039721679688,0.269954676214298,"fl20",0,"farm-level",0,19107.8385985852,487.614125747681,0.720117348020084,13759.886058009,19530.6959380764,813168.114603323,793637.418665247
"MG-3101904-A9B0C2EA8DEE468890C4A61CAA90F495indiv30",556.971499374638,9172.44672676463,2809.62000000011,70.2900000000028,"Scenarios",1836.36000000024,973.25999999987,785372.902257703,1201615.92151925,416243.019261544,1513586.47887583,470914.919348825,4086735.3204316,1271486.40707362,7710906.92418238,2399057.57813362,"MG-3101904-A9B0C2EA8DEE468890C4A61CAA90F495",12.87,26133.2493116017,8.549,0.00555542875014105,222.27424621582,357823.375,7687017.5,19.8115634918213,36.3731307983398,3101904,3105,53.8839721679688,0.163640782237053,0.242421120405197,71.7975006103516,0.323013126850128,8270.3250180237,2222742.49194493,0.00372077524662018,7.01999998092651,0.0315826050937176,66.7539721679688,0.300322566849032,"fl30",0,"farm-level",3928.5181813096,27602.3267766534,1058.92942222595,0.614470030808523,16960.8025848371,25576.2778122271,1275414.92525493,1249838.6474427
"MG-3101904-A9B0C2EA8DEE468890C4A61CAA90F495indiv40",556.971499374638,18578.8068085779,2596.5900000001,70.2900000000028,"Scenarios",1836.36000000024,760.22999999986,785372.902257703,1110507.43006444,325134.52780674,1182288.23627367,367839.682239626,3192218.72125799,993179.737428361,7710906.92418238,2399057.57813362,"MG-3101904-A9B0C2EA8DEE468890C4A61CAA90F495",35.19,49665.0638747739,8.549,0.00555542875014105,222.27424621582,357823.375,7687017.5,19.8115634918213,36.3731307983398,3101904,3105,53.8839721679688,0.163640782237053,0.242421120405197,71.7975006103516,0.323013126850128,8270.3250180237,2222742.49194493,0.00372077524662018,7.01999998092651,0.0315826050937176,89.0739721679687,0.400739058547886,"fl40",0,"farm-level",39177.7366096967,60633.6455901037,2917.58484855652,0.512689889642224,31086.257066196,49108.0923753993,1032357.47403806,983249.381662658
"MG-3101904-A9B0C2EA8DEE468890C4A61CAA90F495int20",556.971499374638,6327.78137944207,1967.04000000008,70.2900000000028,"Scenarios",1836.36000000024,130.67999999984,785372.902257703,841262.014886434,55889.1126287315,203229.847172675,63229.929988325,548727.546260422,170722.976055935,7710906.92418238,2399057.57813362,"MG-3101904-A9B0C2EA8DEE468890C4A61CAA90F495",6.12,20087.6674374511,8.549,0.00555542875014105,222.27424621582,357823.375,7687017.5,19.8115634918213,36.3731307983398,3101904,3105,53.8839721679688,0.163640782237053,0.242421120405197,71.7975006103516,0.323013126850128,8270.3250180237,2222742.49194493,0.00372077524662018,7.01999998092651,0.0315826050937176,60.0039721679687,0.269954676214297,"rl20",0,"regional-level",0,19107.8385985852,487.614125747681,0.720117348020084,13759.886058009,19530.6959380764,170722.976055935,151192.280117859
"MG-3101904-A9B0C2EA8DEE468890C4A61CAA90F495int30",556.971499374638,6327.78137944207,2036.97000000008,70.2900000000028,"Scenarios",1836.36000000024,200.60999999984,785372.902257703,871169.618545234,85796.7162875315,311983.009192897,97065.7809531933,842364.80758609,262080.932251268,7710906.92418238,2399057.57813362,"MG-3101904-A9B0C2EA8DEE468890C4A61CAA90F495",6.12,20087.6674374511,8.549,0.00555542875014105,222.27424621582,357823.375,7687017.5,19.8115634918213,36.3731307983398,3101904,3105,53.8839721679688,0.163640782237053,0.242421120405197,71.7975006103516,0.323013126850128,8270.3250180237,2222742.49194493,0.00372077524662018,7.01999998092651,0.0315826050937176,60.0039721679687,0.269954676214297,"rl30",0,"regional-level",0,19107.8385985852,487.614125747681,0.720117348020084,13759.886058009,19530.6959380764,262080.932251268,242550.236313192
"MG-3101904-A9B0C2EA8DEE468890C4A61CAA90F495int40",556.971499374638,6327.78137944207,2246.67000000009,70.2900000000028,"Scenarios",1836.36000000024,410.30999999985,785372.902257703,960853.938397239,175481.036139536,638102.529794093,198529.787064065,1722898.6800299,536037.223030079,7710906.92418238,2399057.57813362,"MG-3101904-A9B0C2EA8DEE468890C4A61CAA90F495",6.12,20087.6674374511,8.549,0.00555542875014105,222.27424621582,357823.375,7687017.5,19.8115634918213,36.3731307983398,3101904,3105,53.8839721679688,0.163640782237053,0.242421120405197,71.7975006103516,0.323013126850128,8270.3250180237,2222742.49194493,0.00372077524662018,7.01999998092651,0.0315826050937176,60.0039721679687,0.269954676214297,"rl40",0,"regional-level",0,19107.8385985852,487.614125747681,0.720117348020084,13759.886058009,19530.6959380764,536037.223030079,516506.527092003
"MG-3101904-A9B0C2EA8DEE468890C4A61CAA90F495present",0,0,1836.36000000024,70.6500000000093,"Present",1836.36000000024,0,785372.902257703,785372.902257703,0,0,0,0,0,7710906.92418238,2399057.57813362,"MG-3101904-A9B0C2EA8DEE468890C4A61CAA90F495",0,0,8.549,0.00555542875014105,222.27424621582,357823.375,7687017.5,19.8115634918213,36.3731307983398,3101904,3105,53.8839721679688,0.163640782237053,0.242421120405197,71.7975006103516,0.323013126850128,8270.3250180237,2222742.49194493,0.00372077524662018,7.01999998092651,0.0315826050937176,53.8839721679688,0.242421120405197,"present",0,"present",0,0,0,0,0,0,0,0
