"property_ID","scen","predicted_coffee_bags","yield_USD_future","diff_USD","npv_yield_USD_future"
427,"baseline",2008.17,273636.622429907,0,0
428,"fl10",2809.98000000015,382892.601869181,114909.476635531,1126744.99498677
428,"fl20",5353.47000000028,729472.828037421,461489.702803773,4525137.77015412
428,"fl30",4227.30000000018,576019.009345819,308035.88411217,3020446.18826846
428,"fl40",2416.86000000012,329325.40934581,61342.284112162,601491.831902255
428,"rl20",2348.55000000008,320017.373831788,52034.2485981377,510221.879800298
428,"rl30",3255.75000000013,443633.971962635,175650.846728986,1722344.56384145
428,"rl40",3082.68000000013,420051.162616841,152068.037383191,1491103.30179671
428,"baseline",1966.68000000003,267983.125233649,0,0
429,"fl10",862.739999999958,117558.403738312,15562.4467289688,152597.58790157
429,"fl20",1282.85999999996,174804.661682238,72808.7046728944,713925.830868219
429,"fl30",1093.49999999997,149002.149532706,47006.1925233629,460919.27062791
429,"fl40",700.469999999989,95447.2205607461,-6548.73644859704,-64213.6421902612
429,"rl20",768.329999999983,104693.938317755,2697.98130841147,26455.0585802644
429,"rl30",864.629999999997,117815.938317757,15819.9813084134,155122.843493375
429,"rl40",803.700000000056,109513.514018699,7517.55700935601,73713.4132260114
429,"baseline",748.529999999981,101995.957009343,0,0
430,"fl10",1848.14999999998,251832.02803738,-141999.661682266,-1392377.83318592
430,"fl20",1962.18000000012,267369.947663568,-126461.742056079,-1240020.74581668
430,"fl30",2214.72000000007,301781.472897206,-92050.2168224408,-902598.49865213
430,"fl40",2076.57000000007,282956.921495337,-110874.76822431,-1087182.65738259
430,"rl20",2082.77999999997,283803.106542052,-110028.583177595,-1078885.38900983
430,"rl30",1890.72000000006,257632.687850475,-136199.001869171,-1335499.45723825
430,"rl40",1507.59000000005,205426.749532717,-188404.94018693,-1847404.84076633
430,"baseline",2890.26000000015,393831.689719648,0,0
431,"fl10",1390.41000000013,189459.605607494,57822.6448598227,566980.005481613
431,"fl20",870.345000000084,118594.673831787,-13042.2869158846,-127886.158182279
431,"fl30",573.704999999973,78174.0084112112,-53462.9523364604,-524231.035821259
431,"fl40",707.85000000007,96452.8317757106,-35184.1289719614,-344998.013939855
431,"rl20",1618.92000000016,220596.762616844,88959.8018691726,872295.431551129
431,"rl30",596.790000000067,81319.6093458034,-50317.3514018682,-493386.842521873
431,"rl40",674.280000000076,91878.527102814,-39758.4336448576,-389851.363260019
431,"baseline",966.06000000006,131636.960747672,0,0
432,"fl10",810.0000000001,110371.962616836,31051.3121495369,304473.6742056
432,"fl20",631.800000000078,86090.1308411321,6769.48037383299,66378.1469832144
432,"fl30",421.200000000052,57393.4205607548,-21927.2299065444,-215007.476097787
432,"fl40",550.800000000068,75052.9345794486,-4267.71588785059,-41847.0926633245
432,"rl20",388.800000000048,52978.5420560813,-26342.1084112178,-258297.571956402
432,"rl30",461.970000000058,62948.8093458022,-16371.8411214968,-160534.105475694
432,"rl40",461.970000000058,62948.8093458022,-16371.8411214968,-160534.105475694
432,"baseline",582.120000000069,79320.6504672991,0,0
433,"fl10",5786.81999999985,788521.828037361,-39733.9065420576,-389610.862727506
433,"fl20",5128.01999999982,698752.631775676,-129503.102803744,-1269842.81185262
433,"fl30",5839.4699999998,795696.005607449,-32559.728971971,-319264.456957332
433,"fl40",6561.89999999993,894135.532710271,65879.7981308508,645984.430423577
433,"rl20",4474.79999999987,609743.775700916,-218511.958878503,-2142619.24446865
433,"rl30",7937.63999999944,1081596.17943918,253340.444859756,2484130.00068602
433,"rl40",6697.35000000002,912592.177570097,84336.442990676,826961.081165944
433,"baseline",6078.41999999986,828255.734579421,0,0
434,"fl10",1788.47999999997,243701.29345794,-54879.3925233632,-538119.941575767
434,"fl20",2263.94999999996,308489.635514013,9908.94953271025,97162.2151493248
434,"fl30",2803.58999999982,382021.889719601,83441.2037382988,818182.811727547
434,"fl40",2641.23000000004,359898.44299066,61317.7570093567,601251.331369693
434,"rl20",1963.61999999994,267566.164485973,-31014.5214953298,-304112.923406763
434,"rl30",2278.79999999986,310513.121495308,11932.435514005,117003.509084388
434,"rl40",3456,470920.373831776,172339.687850473,1689876.99194741
434,"baseline",2191.22999999996,298580.685981303,0,0
435,"fl10",1012.77000000005,138001.743925241,-46000.581308414,-451058.748793491
435,"fl20",2332.44000000012,317822.198130857,133819.872897203,1312170.90558105
435,"fl30",1104.84000000006,150547.357009354,-33454.9682243003,-328042.72639526
435,"fl40",1227.60000000006,167274.841121503,-16727.4841121509,-164021.363197637
435,"rl20",1074.15000000006,146365.485981317,-37636.8392523377,-369048.067194666
435,"rl30",762.840000000018,103945.861682245,-80056.463551409,-784993.738236202
435,"rl40",1349.64000000003,183904.216822434,-98.1084112204159,-962.002130244902
435,"baseline",1350.36000000007,184002.325233655,0,0
436,"fl10",4411.79999999998,601159.289719623,-448465.811214972,-4397431.98737106
436,"fl20",5868.49499999989,799651.000934564,-249974.10000003,-2451121.30259469
436,"fl30",6756.83999999994,920698.38504672,-128926.715887874,-1264191.04933792
436,"fl40",6945.21000000022,946365.998130872,-103259.102803723,-1012507.24202624
436,"rl20",4533.92999999999,617800.928971963,-431824.171962632,-4234252.37603734
436,"rl30",6873.66000000016,936616.474766377,-113008.626168217,-1108106.20371408
436,"rl40",4944.41999999993,673734.986915878,-375890.114018717,-3685790.91156208
436,"baseline",7703.01000000011,1049625.10093459,0,0
437,"fl10",2115.7199999999,288291.566355126,29751.3757009278,291727.145980456
437,"fl20",1840.2299999999,250752.835514005,-7787.35514019374,-76358.9190840044
437,"fl30",1136.97000000001,154925.444859814,-103614.745794384,-1015994.49974825
437,"fl40",2167.37999999991,295330.844859801,36790.6542056019,360750.798821698
437,"rl20",1722.77999999992,234748.900934569,-23791.2897196303,-233285.51657144
437,"rl30",2599.19999999992,354171.364485969,95631.1738317717,937711.576403967
437,"rl40",2481.02999999992,338069.321495315,79529.1308411174,779822.976786313
437,"baseline",1897.37999999995,258540.190654199,0,0
438,"fl10",1160.19000000015,158089.441121516,-73409.6186915766,-719818.093915549
438,"fl20",648.000000000108,88297.5700934726,-143201.48971962,-1404162.35928047
438,"fl30",2931.66000000034,399472.923364533,167973.86355144,1647067.89715422
438,"fl40",1537.2000000002,209461.457943952,-22037.6018691398,-216089.728494042
438,"rl20",1871.01000000021,254946.970093487,23447.9102803943,229918.50911593
438,"rl30",1133.46000000012,154447.166355156,-77051.8934579358,-755532.422998942
438,"rl40",1536.30000000015,209338.822429927,-22160.2373831653,-217292.231156848
438,"baseline",1698.93000000006,231499.059813092,0,0
439,"fl10",1690.73999999994,230383.076635506,-42946.9570093664,-421116.432491459
439,"fl20",436.049999999983,59416.9065420539,-213913.127102818,-2097525.39461608
439,"fl30",2135.69999999992,291014.074766344,17684.0411214721,173400.883966761
439,"fl40",1203.30000000004,163963.682242996,-109366.351401876,-1072391.87463086
439,"rl20",1373.39999999995,187141.794392517,-86188.2392523555,-845118.871373278
439,"rl30",1161.7199999999,158297.921495313,-115032.112149559,-1127947.4976496
439,"rl40",1472.03999999991,200582.64672896,-72747.3869159125,-713324.579537118
439,"baseline",2005.92000000009,273330.033644872,0,0
440,"fl10",4350.69000000011,592832.338317773,-329901.796261717,-3234852.41303498
440,"fl20",3986.1000000001,543152.691588797,-379581.442990688,-3721986.24171064
440,"fl30",5582.34000000015,760659.039252358,-162075.095327131,-1589227.51907637
440,"fl40",5386.32000000006,733949.024299075,-188785.110280415,-1851132.59902108
440,"rl20",5063.85000000013,690008.719626187,-232725.414953302,-2281989.30308044
440,"rl30",6049.26000000017,824282.343925255,-98451.7906542315,-965369.137647262
440,"rl40",8823.0600000004,1202244.99813089,279510.863551407,2740744.06891518
440,"baseline",6771.78000000036,922734.134579489,0,0
441,"fl10",1428.38999999999,194634.824299064,-32743.6822429963,-321068.210951413
441,"fl20",977.129999999992,133145.377570093,-94233.1289719679,-924003.046048832
441,"fl30",932.399999999995,127050.392523364,-100328.114018696,-983767.428386965
441,"fl40",1191.24,162320.36635514,-65058.1401869199,-637927.662583172
441,"rl20",1072.98,146206.059813084,-81172.446728976,-795936.512467099
441,"rl30",1181.43,160983.639252336,-66394.8672897237,-651034.941607029
441,"rl40",1075.77000000008,146586.229906553,-80792.2766355072,-792208.754212501
441,"baseline",1668.69000000003,227378.50654206,0,0
442,"fl10",5354.91,729669.044859813,-48637.2448598187,-476912.556042411
442,"fl20",3363.75000000002,458350.233644863,-319956.056074769,-3137329.44708653
442,"fl30",3200.22000000004,436067.36074767,-342238.928971963,-3355824.18090621
442,"fl40",3814.29000000001,519741.571962617,-258564.717757013,-2535356.61411931
442,"rl20",3969.81,540932.988785047,-237373.300934585,-2327564.153998
442,"rl30",3136.14000000002,427335.712149536,-350970.577570097,-3441442.37049327
442,"rl40",1345.77000000007,183376.884112159,-594929.405607474,-5833580.91748024
442,"baseline",5711.85000000004,778306.289719632,0,0
443,"fl10",1512.00000000004,206027.663551407,1802.74205606796,17676.7891421991
443,"fl20",869.400000000021,118465.906542059,-85759.0149532804,-840910.112053596
443,"fl30",1360.80000000003,185424.897196266,-18800.0242990736,-184343.658197996
443,"fl40",1357.56000000003,184983.409345798,-19241.5121495409,-188672.667783856
443,"rl20",1209.60000000003,164822.130841126,-39402.7906542137,-386364.105538177
443,"rl30",1018.17000000002,138737.557009349,-65487.364485991,-642136.421902812
443,"rl40",1235.52000000008,168354.033644871,-35870.8878504685,-351732.028851221
443,"baseline",1498.77000000009,204224.921495339,0,0
444,"fl10",1136.60999999993,154876.390654196,-284489.865420547,-2789565.6770222
444,"fl20",1931.44499999986,263181.944859794,-176184.311214949,-1727575.45042419
444,"fl30",1550.78999999996,211313.254205602,-228053.001869141,-2236173.95162959
444,"fl40",984.419999999946,134138.725233637,-305227.530841106,-2992908.87729137
444,"rl20",1129.67999999998,153932.097196259,-285434.158878484,-2798824.94752523
444,"rl30",2279.15999999997,310562.175700931,-128804.080373813,-1262988.54667477
444,"rl40",1572.65999999994,214293.297196254,-225072.95887849,-2206953.13692506
444,"baseline",3224.42999999983,439366.256074745,0,0
445,"fl10",406.17000000002,55345.4074766383,-110077.637383176,-1079366.39007467
445,"fl20",715.410000000048,97482.9700934645,-67940.0747663498,-666186.475157451
445,"fl30",526.050000000043,71680.4579439311,-93742.5869158835,-919193.03539778
445,"fl40",547.110000000122,74550.1289719791,-90872.9158878352,-891054.473089578
445,"rl20",543.420000000031,74047.3233644903,-91375.7214953243,-895984.73400693
445,"rl30",450.630000000102,61403.6018691729,-104019.442990642,-1019962.75853524
445,"rl40",650.925000000142,88696.135514038,-76726.9093457763,-752345.790942587
445,"baseline",1214.01000000001,165423.044859814,0,0
446,"fl10",1244.88000000006,169629.442990662,-59944.2392523392,-587783.301546935
446,"fl20",1365.39000000007,186050.338317767,-43523.3439252349,-426768.195006146
446,"fl30",1140.75000000005,155440.514018698,-74133.1682243031,-726912.85962587
446,"fl40",1351.35000000006,184137.224299074,-45436.457943928,-445527.23654489
446,"rl20",1140.75000000005,155440.514018698,-74133.1682243031,-726912.85962587
446,"rl30",788.580000000037,107453.237383183,-122120.444859819,-1197452.15155573
446,"rl40",1615.86000000008,220179.80186917,-9393.88037383175,-92111.7039658204
446,"baseline",1684.80000000008,229573.682243002,0,0
447,"fl10",827.370000000049,112738.82803739,-184345.704672918,-1807602.00262973
447,"fl20",1426.50000000009,194377.289719638,-102707.242990669,-1007095.9800442
447,"fl30",954.720000000092,130091.75327104,-166992.779439267,-1637447.87585208
447,"fl40",954.720000000092,130091.75327104,-166992.779439267,-1637447.87585208
447,"rl20",855.900000000051,116626.373831783,-180458.158878525,-1769482.66822089
447,"rl30",970.020000000058,132176.557009354,-164907.975700954,-1617005.33058556
447,"rl40",1149.12000000012,156581.024299082,-140503.508411226,-1377707.30070038
447,"baseline",2180.2500000002,297084.532710308,0,0
448,"fl10",23046.4350000007,3140346.00280383,1357127.52056086,13307315.3418047
448,"fl20",19122.7500000008,2605698.08411226,822479.60186928,8064824.60819401
448,"fl30",15264.3150000005,2079941.24018698,296722.757944007,2909515.31763137
448,"fl40",15140.2050000006,2063029.80280382,279811.320560843,2743690.20043977
448,"rl20",20986.0200000009,2859590.38878517,1076371.90654219,10554365.8708631
448,"rl30",16515.5400000003,2250435.26355144,467216.781308464,4581294.64450424
448,"rl40",4253.53500000032,579593.834579483,-1203624.6476635,-11802142.7588525
448,"baseline",13086.7199999999,1783218.48224298,0,0
449,"fl10",13725.0900000002,1870203.85233648,657399.936448595,6446135.77387959
449,"fl20",23323.6800000003,3178123.87289723,1965319.95700936,19270946.9222593
449,"fl30",4776.75000000008,650887.990654215,-561915.925233664,-5509867.20067108
449,"fl40",14065.3800000002,1916572.34018694,703768.424299062,6900802.03066127
449,"rl20",14682.1500000002,2000614.45794395,787810.542056072,7724877.10543642
449,"rl30",15980.2200000002,2177491.65981311,964687.743925231,9459246.69590513
449,"rl40",9598.45499999997,1307901.62523364,95097.7093457604,932480.689820759
449,"baseline",8900.55000000022,1212803.91588788,0,0
450,"fl10",9112.50000000049,1241684.57943932,283839.897196302,2783192.41291022
450,"fl20",11061.7200000006,1507288.57570102,549443.893458,5387572.67987087
450,"fl30",9339.84000000054,1272662.31028045,314817.62803743,3086944.5855182
450,"fl40",7239.96000000031,986529.128972006,28684.4467289884,281265.372814853
450,"rl20",6821.37000000033,929491.351401913,-28353.3308411024,-278018.61562511
450,"rl30",7043.62500000035,959776.191588832,1931.5093458163,18939.4169383568
450,"rl40",3581.09999999997,487966.710280371,-469877.971962648,-4607388.95228544
450,"baseline",7029.45000000019,957844.682243016,0,0
451,"fl10",3860.19000000007,525995.983177579,136260.319626171,1336100.70856952
451,"fl20",3873.51000000004,527810.988785053,138075.325233644,1353897.74797802
451,"fl30",7321.41000000026,997627.642990689,607891.97943928,5960685.44893209
451,"fl40",4144.59000000012,564748.805607492,175013.142056084,1716091.54999517
451,"rl20",3838.59000000005,523052.730841128,133317.06728972,1307240.64466376
451,"rl30",4688.82000000016,638906.500934601,249170.837383193,2443244.9101536
451,"rl40",1201.40999999981,163706.147663526,-226029.515887883,-2216332.65769489
451,"baseline",2860.20000000005,389735.663551408,0,0
452,"fl10",897.65999999991,122316.661682231,1275.40934579276,12506.0276924714
452,"fl20",355.679999999964,48465.5551401819,-72575.6971962561,-711641.075808986
452,"fl30",837.269999999929,114087.818691579,-6953.43364485885,-68181.9009773017
452,"fl40",846.44999999995,115338.700934573,-5702.55140186536,-55916.3738173342
452,"rl20",750.59999999993,102278.018691579,-18763.2336448587,-183982.907399083
452,"rl30",923.039999999936,125774.983177561,4733.7308411234,46416.6027817508
452,"rl40",844.829999999913,115117.957009334,-5923.29532710402,-58080.8786103141
452,"baseline",888.299999999922,121041.252336438,0,0
453,"fl10",956.880000000027,130386.078504677,-72587.9607476654,-711761.326075334
453,"fl20",806.580000000034,109905.947663556,-93068.091588786,-912579.270752766
453,"fl30",1401.39000000005,190955.758878512,-12018.2803738304,-117845.260948426
453,"fl40",667.80000000002,90995.551401872,-111978.48785047,-1098005.18134717
453,"rl20",986.310000000039,134396.259813089,-68577.7794392523,-672439.489003747
453,"rl30",1090.34999999992,148572.925233634,-54401.1140187078,-533430.181191257
453,"rl40",59.5349999999969,8112.33925233601,-194861.700000006,-1910716.60595947
453,"baseline",1489.59000000004,202974.039252342,0,0
454,"fl10",1188.00000000003,161878.878504677,-236870.495327107,-2322633.89308075
454,"fl20",1504.80000000003,205046.579439256,-193702.794392527,-1899352.95579656
454,"fl30",3247.20000000007,442468.934579449,43719.5607476648,428692.199266528
454,"fl40",1346.40000000003,183462.728971967,-215286.644859817,-2110993.42443866
454,"rl20",2217.60000000005,302173.906542063,-96575.4672897209,-946970.846907112
454,"rl30",2522.88000000008,343771.872897206,-54977.5009345766,-539081.943705945
454,"rl40",373.499999999976,50893.7383177536,-347855.635514031,-3410898.80285978
454,"baseline",2926.35000000006,398749.373831785,0,0
455,"fl10",2547.72000000018,347156.613084137,14814.3700934825,145262.321659133
455,"fl20",2278.98000000016,310537.648598153,-21804.5943925016,-213804.973434812
455,"fl30",4067.41500000032,554232.810280417,221890.567289763,2175748.19282755
455,"fl40",3336.5700000002,454646.641121523,122304.398130868,1199255.90555004
455,"rl20",2613.60000000017,356133.532710302,23791.2897196493,233285.516571627
455,"rl30",2375.55000000013,323696.439252355,-8645.80373830009,-84776.4377229386
455,"rl40",1624.59000000009,221369.366355152,-110972.876635502,-1088144.65951256
455,"baseline",2439,332342.242990654,0,0
456,"fl10",4814.64000000026,656050.945794427,365588.730841159,3584780.68789211
456,"fl20",3231.81000000018,440371.867289745,149909.652336474,1469939.25493262
456,"fl30",5075.86500000026,691645.903738352,401183.688785084,3933807.08575215
456,"fl40",3305.88000000022,450464.770093489,160002.555140218,1568905.22407611
456,"rl20",3737.43000000021,509268.499065449,218806.284112179,2145505.25085953
456,"rl30",3821.40000000021,520710.392523393,230248.177570123,2257698.74929309
456,"rl40",813.239999999943,110813.450467282,-179648.764485988,-1761546.15064668
456,"baseline",2131.64999999999,290462.21495327,0,0
457,"fl10",1342.62,182947.659813084,16715.2205607435,163901.112931309
457,"fl20",1600.38000000002,218070.47102804,51838.0317756997,508297.875539835
457,"fl30",1618.02000000001,220474.127102805,54241.6878504645,531866.927729509
457,"fl40",3491.00999999982,475690.895327078,309458.456074738,3034395.21915575
457,"rl20",1220.39999999999,166293.757009345,61.3177570038928,601.251331316117
457,"rl30",1340.73,182690.125233645,16457.6859813043,161375.857339557
457,"rl40",756.359999999949,103062.885981302,-63169.5532710389,-619409.121577056
457,"baseline",1219.95000000003,166232.439252341,0,0
458,"fl10",13229.1000000002,1802619.42056078,1181629.96822418,11586473.9062896
458,"fl20",11533.6800000001,1571598.63925235,950609.186915751,9321199.39022136
458,"fl30",5497.83000000015,749143.564486003,128154.112149403,1256615.28256117
458,"fl40",19299.6450000007,2629802.09439262,2008812.64205602,19697414.4915991
458,"rl20",14313.8700000001,1950432.00560749,1329442.55327089,13035850.3656889
458,"rl30",12156.6600000002,1656486.9420561,1035497.4897195,10153571.7333696
458,"rl40",6027.70500000022,821345.223364517,200355.771027917,1964588.72524895
458,"baseline",4557.3300000011,620989.452336598,0,0
459,"fl10",5105.61000000031,695699.007476679,561069.74018695,5501569.93229834
459,"fl20",1532.70000000004,208848.280373837,74219.0130841106,727754.611489732
459,"fl30",2241.85500000018,305478.933644884,170849.666355158,1675266.58459525
459,"fl40",1996.87500000009,272097.546728984,137468.279439258,1347945.35979753
459,"rl20",2006.37000000016,273391.351401891,138762.084112164,1360631.76288952
459,"rl30",2250.99000000008,306723.68411216,172094.416822434,1687471.98662192
459,"rl40",1694.79000000009,230934.93644861,96305.6691588838,944325.341049123
459,"baseline",988.020000000052,134629.267289727,0,0
460,"fl10",6472.80000000018,881994.616822455,28672.1831775878,281145.122548593
460,"fl20",10915.6050000003,1487378.70000004,634056.266355174,6217239.39202754
460,"fl30",5153.58000000013,702235.48037385,-151086.953271017,-1481483.28049455
460,"fl40",7585.38000000021,1033596.63925236,180274.205607498,1767678.9142268
460,"rl20",6485.49000000017,883723.777570115,30401.3439252498,298100.4100932
460,"rl30",6480.63000000008,883061.545794405,29739.1121495369,291606.89571429
460,"rl40",651.644999999977,88794.2439252305,-764528.189719636,-7496581.97491551
460,"baseline",6262.38000000005,853322.433644866,0,0
461,"fl10",5570.55000000011,759052.514018707,248005.800000003,2431821.13485746
461,"fl20",5161.50000000003,703314.672897199,192267.958878497,1885283.6746424
461,"fl30",7260.66000000017,989349.745794414,478303.031775713,4690000.88521543
461,"fl40",3926.88000000003,535083.274766358,24036.5607476554,235690.521896798
461,"rl20",5649.30000000012,769783.121495343,258736.40747664,2537040.11784715
461,"rl30",5725.8000000001,780207.140186928,269160.426168226,2639252.84417995
461,"rl40",3288.51000000014,448097.904672916,-62948.8093457875,-617244.616783951
461,"baseline",3750.48000000009,511046.714018704,0,0
462,"fl10",3255.84000000005,443646.235514025,133967.035514017,1313613.90877626
462,"fl20",2793.60000000004,380660.635514025,70981.4355140162,696008.541193408
462,"fl30",4298.58000000006,585731.742056084,276052.542056075,2706833.49382588
462,"fl40",2040.03000000001,277977.919626169,-31701.2803738386,-310846.938318142
462,"rl20",3313.26000000005,451470.381308417,141791.18130841,1390333.57865902
462,"rl30",3327.48000000004,453408.022429913,143728.822429904,1409333.12073028
462,"rl40",1934.14499999999,263549.851401868,-46129.3485981402,-452321.376589433
462,"baseline",2272.68000000006,309679.200000008,0,0
463,"fl10",4606.11000000017,627636.297196283,70625.7925233931,692521.28347177
463,"fl20",3255.70500000013,443627.840186935,-113382.664485958,-1111773.83683528
463,"fl30",3513.78000000014,478793.573831794,-78216.9308410972,-766956.198294805
463,"fl40",3302.37000000006,449986.491588794,-107024.013084098,-1049424.07377234
463,"rl20",3407.49000000015,464310.31962619,-92700.1850467031,-908971.762764288
463,"rl30",3075.39000000015,419057.814953293,-137952.6897196,-1352695.24531504
463,"rl40",3048.21000000014,415354.222429925,-141656.282242966,-1389010.82572978
463,"baseline",4087.79999999996,557010.504672891,0,0
464,"fl10",1229.03999999991,167471.057943913,-164871.185046752,-1616644.57978677
464,"fl20",1117.34999999992,152251.990654195,-180090.25233647,-1765875.16023269
464,"fl30",2212.91999999989,301536.201869144,-30806.0411215212,-302068.668880334
464,"fl40",1144.70999999985,155980.110280353,-176362.132710312,-1729319.07928551
464,"rl20",1437.29999999991,195848.915887838,-136493.327102827,-1338385.46362893
464,"rl30",1088.36999999992,148303.127102793,-184039.115887872,-1804595.74597289
464,"rl40",1190.33999999998,162197.730841119,-170144.512149546,-1668352.19428446
464,"baseline",2439.00000000008,332342.242990667,0,0
465,"fl10",729.630000000019,99420.6112149558,25679.8766355191,251804.057577632
465,"fl20",728.819999999998,99310.2392523361,25569.5046728994,250721.805181139
465,"fl30",1052.37,143397.706542056,69656.9719626193,683021.512435874
465,"fl40",903.510000000005,123113.792523365,49373.0579439283,484127.572018822
465,"rl20",828.090000000025,112836.936448602,39096.2018691648,383357.848881306
465,"rl30",613.350000000024,83576.1028037414,9835.36822430477,96440.7135517377
465,"rl40",743.489999999986,101309.198130839,27568.4635514024,270322.598583771
465,"baseline",541.169999999982,73740.7345794368,0,0
466,"fl10",880.740000000061,120011.1140187,-3323.4224298966,-32587.8221601341
466,"fl20",1280.70000000008,174510.336448609,51175.8000000125,501804.36116118
466,"fl30",1856.69999999998,252997.065420558,129662.528971962,1271406.06531412
466,"fl40",1803.2400000001,245712.515887864,122377.979439268,1199977.40714757
466,"rl20",869.265000000063,118447.511214962,-4887.02523363461,-47919.7311100557
466,"rl30",923.670000000045,125860.828037389,2526.29158879283,24771.5548525033
466,"rl40",654.479999999983,89180.5457943903,-34153.9906542062,-334896.991572866
466,"baseline",905.129999999988,123334.536448597,0,0
467,"fl10",2117.25000000005,288500.046728979,-142563.785046733,-1397909.34543433
467,"fl20",2951.55000000015,402183.168224321,-28880.6635513923,-283189.377074982
467,"fl30",5016.60000000013,683570.355140206,252506.523364493,2475952.98258002
467,"fl40",2885.04000000019,393120.403738343,-37943.4280373682,-372054.323851353
467,"rl20",2286.63000000006,311580.050467299,-119483.781308414,-1171598.3443068
467,"rl30",2006.64000000005,273428.142056082,-157635.68971963,-1545696.92268497
467,"rl40",1674.17999999993,228126.58317756,-202937.248598151,-1989901.40630098
467,"baseline",3163.50000000008,431063.831775713,0,0
468,"fl10",367.290000000079,50047.5532710389,-8621.27663551047,-84535.9371905291
468,"fl20",513.090000000104,69914.5065420704,11245.676635521,110269.49417325
468,"fl30",800.550000000116,109084.289719642,50415.4598130928,494348.844652158
468,"fl40",666.720000000189,90848.3887850726,32179.5588785231,315536.698702941
468,"rl20",367.830000000079,50121.1345794502,-8547.69532709925,-83814.4355928856
468,"rl30",366.390000000019,49924.9177570118,-8743.91214953735,-85738.4398533484
468,"rl40",339.390000000017,46245.8523364508,-12422.9775700984,-121813.519735526
468,"baseline",430.560000000053,58668.8299065492,0,0
469,"fl10",1905.74999999997,259680.700934575,84581.7140186754,829366.086491047
469,"fl20",1641.23999999997,223638.123364482,48539.1364485819,475950.553912004
469,"fl30",2120.13000000002,288892.480373835,113793.493457934,1115802.22075559
469,"fl40",2518.28999999998,343146.431775698,168047.444859798,1647789.39875134
469,"rl20",2059.91999999997,280688.164485977,105589.177570077,1035354.79261827
469,"rl30",1867.85999999997,254517.745794388,79418.7588784885,778740.724389728
469,"rl40",832.679999999963,113462.377570088,-61636.6093458118,-604377.838292878
469,"baseline",1285.02000000009,175098.9869159,0,0
470,"fl10",543.420000000143,74047.3233645056,-71987.046728981,-705869.063027984
470,"fl20",529.920000000124,72207.7906542224,-73826.5794392642,-723906.602969097
470,"fl30",440.640000000142,60042.3476635707,-85992.0224299159,-843194.867112799
470,"fl40",767.610000000182,104595.829906567,-41438.5401869196,-406325.649739604
470,"rl20",606.150000000021,82595.0186915916,-63439.351401895,-622054.627435227
470,"rl30",606.870000000135,82693.1271028221,-63341.2429906645,-621092.625304883
470,"rl40",452.250000000152,61624.3457944131,-84410.0242990732,-827682.58276345
470,"baseline",1071.72000000021,146034.370093487,0,0
471,"fl10",2684.70000000001,365821.738317757,208161.521495335,2041128.01973355
471,"fl20",2134.08000000002,290793.330841124,133133.114018701,1305436.89066974
471,"fl30",2780.1,378821.102803738,221160.885981315,2168593.30198389
471,"fl40",4970.24999999998,677254.626168221,519594.409345797,5094883.53175964
471,"rl20",2893.68000000001,394297.704672897,236637.487850475,2320349.13802159
471,"rl30",3030.56999999998,412950.566355137,255290.349532714,2503249.79302418
471,"rl40",228.464999999996,31131.0252336443,-126529.191588779,-1240682.12228108
471,"baseline",1157.03999999995,157660.216822423,0,0
472,"fl10",1882.39499999993,256498.309345785,-32933.7672897209,-322932.090078618
472,"fl20",1613.33999999997,219836.422429903,-69595.6542056034,-682420.261104441
472,"fl30",1741.22999999999,237262.928971961,-52169.1476635446,-511544.632729178
472,"fl40",2272.13999999971,309605.618691549,20173.5420560435,197811.688020287
472,"rl20",1706.84999999997,232578.252336445,-56853.8242990614,-557480.234445841
472,"rl30",1774.35000000005,241775.915887857,-47656.1607476486,-467292.534740296
472,"rl40",1036.25999999997,141202.530841117,-148229.545794388,-1453464.9684528
472,"baseline",2124.08999999994,289432.076635506,0,0
473,"fl10",1919.69999999991,261581.551401857,-24821.4280373709,-243386.538938288
473,"fl20",1976.03999999992,269258.534579428,-17144.4448597995,-168109.872250803
473,"fl30",2047.76999999992,279032.585046718,-7370.39439250978,-72270.410030491
473,"fl40",1501.10999999994,204543.773831768,-81859.2056074604,-802670.527378238
473,"rl20",1785.23999999993,243259.805607467,-43143.1738317607,-423040.436751494
473,"rl30",1617.74999999991,220437.336448586,-65965.6429906421,-646826.182287281
473,"rl40",1634.48999999992,222718.357009335,-63684.6224298928,-624459.632760319
473,"baseline",2101.85999999982,286402.979439228,0,0
474,"fl10",290.15999999996,39537.6897196209,-43143.1738317763,-423040.436751646
474,"fl20",350.81999999995,47803.3233644791,-34877.5401869178,-341991.75728304
474,"fl30",139.679999999987,19033.0317756992,-63647.8317756978,-624098.8819616
474,"fl40",245.609999999972,33467.2317756972,-49213.6317757,-482564.318557219
474,"rl20",284.129999999959,38716.0317756953,-43964.8317757016,-431097.204592
474,"rl30",150.479999999985,20504.6579439232,-62176.2056074738,-609668.850008733
474,"rl40",358.919999999948,48907.042990647,-33773.8205607498,-331169.23331839
474,"baseline",606.779999999964,82680.8635513969,0,0
475,"fl10",583.559999999987,79516.8672897178,-177625.278504676,-1741704.85671145
475,"fl20",1890.35999999997,257583.633644856,441.487850461844,4329.00958580761
475,"fl30",1379.33999999997,187951.188785043,-69190.9570093514,-678452.002317495
475,"fl40",1298.33999999997,176913.99252336,-80228.1532710336,-786677.241964021
